GISJOIN,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,ZIP,YEAR,POP,POPDENS,P0_44,PER0_44,P45_64,PER45_64,P65_,PER65,PERW,WNH,PERHIS,HISPNH,PERBLK,BLKNH,PERASN,PERAUTO,PERTRAN,PERPEDB,PERTELE,PERBACH,MEDINC,PERNCITZ,PERASSIS,PEROFFTC,PERHSRV,PERPSRV,PERFOOD,PERCLEAN,PERTROCC,PERHU1,PERHU2_9,PERHU10p,PERMOBH,PERNOINS,PERNOBB,NYDUM,CASE4_11,CASE4_16,TEST4_16,CASE_5_1,TEST_5_1
G60181,60181,60181,B5,G6350,S,17117394,217363,41.8768971,-87.9763283,37066.98033,17334769.36,60181,2014-2018,28801,0.001682558,17210,0.597548696,7753,0.269192042,3838,0.133259262,0.606715045,1,0.224853304,0,0.052637061,0,0.093989792,0.877886681,0.031753491,0.022757787,0.059143394,0.359244665,69488,0.099614597,0.10625464,0.493699134,0.023693883,0.016539774,0.05887372,0.039314781,0.050406931,0.730591618,0.125991113,0.141326131,0.002091139,0.076351516,0.166573868,0,45,74,269,108,481
G60185,60185,60185,B5,G6350,S,78628258,2067691,41.8966908,-88.2110144,58962.94364,80695924.13,60185,2014-2018,36129,0.000459491,22359,0.618865731,9740,0.269589526,4030,0.111544742,0.456973622,0,0.454399513,0,0.016441086,0,0.066705417,0.90614175,0.021993732,0.025347776,0.035409908,0.273122867,80058,0.186415345,0.105078975,0.402308725,0.024805369,0.011651007,0.067489933,0.069261745,0.034577181,0.778632785,0.064155333,0.14289549,0.014316392,0.122080027,0.145464863,0,42,70,266,195,627
G60187,60187,60187,B5,G6350,S,17161822,227322,41.8727197,-88.1124421,25653.78888,17389145.53,60187,2014-2018,29708,0.001731052,17777,0.598391006,7735,0.260367578,4196,0.141241416,0.82452538,1,0.054059513,0,0.036522149,0,0.057997846,0.714503394,0.099667544,0.093572517,0.082352126,0.618874478,103510,0.03934967,0.06178117,0.577323092,0.013187411,0.012575624,0.049554755,0.022228265,0.015906465,0.7500966,0.066267388,0.183056414,0.000579598,0.030859308,0.109618321,0,7,21,186,48,397
G60188,60188,60188,B5,G6350,S,26135225,788127,41.9157372,-88.1294344,39646.87479,26923348.29,60188,2014-2018,42602,0.001630061,25091,0.588962959,12436,0.291911178,5075,0.119125863,0.585042956,1,0.144500258,0,0.070372283,0,0.187150838,0.914542206,0.031289493,0.009674467,0.040571752,0.404325551,82232,0.086803436,0.116235546,0.596649098,0.028881176,0.020139692,0.033209067,0.022967819,0.036251446,0.695181971,0.086387774,0.216746535,0.00168372,0.067654472,0.104872669,0,57,116,372,206,731
G60189,60189,60189,B5,G6350,S,26452325,885699,41.8406325,-88.1220238,36344.74419,27338009.52,60189,2014-2018,30427,0.001150258,16756,0.550695106,9064,0.297893318,4607,0.151411575,0.803661222,1,0.061129918,0,0.041607783,0,0.060866993,0.831769226,0.073691503,0.015305158,0.071046167,0.644826421,98750,0.036579354,0.047837768,0.633057033,0.017629593,0.007175554,0.033279723,0.013485092,0.022825684,0.724289384,0.158945885,0.115853153,0.000165741,0.036710816,0.070543375,0,24,32,191,47,351
G60190,60190,60190,B5,G6350,S,12036015,196846,41.8717839,-88.1570152,27099.09428,12232857.21,60190,2014-2018,11143,0.000925805,4985,0.447366059,4152,0.372610608,2006,0.180023333,0.884501481,1,0.041371264,0,0.019025397,0,0.034909809,0.803848035,0.087559106,0.016142182,0.086743845,0.570340827,106581,0.020909988,0.024606972,0.634027326,0.010572544,0.008458035,0.031067014,0.007644763,0.025699414,0.933197924,0.058677499,0.008124577,0,0.02911473,0.121667806,0,,9,71,14,249
G60191,60191,60191,B5,G6350,S,14553396,320501,41.9663062,-87.9808506,25481.6469,14873903.95,60191,2014-2018,14147,0.000972076,7864,0.555877571,4118,0.291086449,2165,0.153035979,0.667844773,1,0.235032162,0,0.014137273,0,0.068212342,0.91027863,0.031595787,0.002799627,0.044660712,0.252544215,66687,0.08729766,0.118451464,0.501248193,0.024832479,0.020102483,0.031401918,0.032978584,0.061884115,0.7039544,0.106697542,0.161560385,0.027787674,0.085247756,0.153697997,0,7,21,128,64,261
G60192,60192,60192,B5,G6350,S,27284855,209345,42.0632716,-88.2036616,59971.37337,27494192.53,60192,2014-2018,15650,0.000573578,8546,0.546070288,5139,0.328370607,1965,0.125559105,0.60658147,1,0.055079872,0,0.013035144,0,0.290607029,0.881840796,0.044029851,0.003233831,0.068656716,0.610064635,119013,0.061277955,0.010564045,0.686084534,0.011747608,0.004481046,0.044931573,0.003996609,0.014775342,0.969595225,0.028166387,0,0.002238388,0.015277423,0.032446708,0,10,16,106,22,174
G60193,60193,60193,B5,G6350,S,23661240,75197,42.009662,-88.0966499,37135.28422,23736437.05,60193,2014-2018,40248,0.00170101,22465,0.558164381,10922,0.271367521,6861,0.170468098,0.666815742,1,0.100303121,0,0.030063606,0,0.176132976,0.901297476,0.040953055,0.01207832,0.037508846,0.419638834,82559,0.103061022,0.055467407,0.608269454,0.029825784,0.016585366,0.032195122,0.022020906,0.041672474,0.650893531,0.243581676,0.103511201,0.002013592,0.048263464,0.098505884,0,38,54,248,95,489
G60194,60194,60194,B5,G6350,S,9378957,181388,42.0334245,-88.1135624,28550.27799,9560342.39,60194,2014-2018,18946,0.002020054,10566,0.557690278,5299,0.279689644,3081,0.162620078,0.553995566,1,0.16103663,0,0.038266653,0,0.220838172,0.8886668,0.049570258,0.011193284,0.044573256,0.434629483,76704,0.134329146,0.081326913,0.576718535,0.024226906,0.003742368,0.047665944,0.022848139,0.049044711,0.594378005,0.280729873,0.122549624,0.002342498,0.064414559,0.114365971,0,22,25,138,51,274
G60195,60195,60195,B5,G6350,S,5111994,0,42.074962,-88.0862835,22161.87757,5111993.134,60195,2014-2018,5568,0.001089203,4238,0.761135057,938,0.168462644,392,0.070402299,0.393498563,0,0.06878592,0,0.047054598,0,0.474497126,0.804245283,0.076145553,0.083894879,0.018867925,0.652655424,83862,0.439475575,0.091767881,0.768024032,0.01635514,0.004339119,0.036381842,0.036048064,0.003671562,0.175148431,0.072094996,0.752756573,0,0.078484195,0.073324336,0,,,,6,41
G60201,60201,60201,B5,G6350,S,12235936,2538085,42.0562143,-87.6924019,18707.64521,12235923.9,60201,2014-2018,42296,0.003456703,26460,0.625591072,9125,0.215741441,6711,0.158667486,0.621831852,1,0.099418385,0,0.129208436,0,0.11830906,0.503891051,0.1934408,0.192773763,0.100611451,0.701595463,77699,0.103626821,0.050835101,0.558325672,0.022118869,0.011519117,0.026445298,0.019036288,0.010329349,0.391915437,0.172029272,0.434371007,0.001684284,0.039212382,0.135074231,0,83,113,822,181,1184
G60202,60202,60202,B5,G6350,S,7914320,1455196,42.0303552,-87.6855489,12611.91699,7914321.302,60202,2014-2018,32861,0.004152094,19475,0.59264782,9048,0.27534159,4338,0.13201059,0.557134597,1,0.140957366,0,0.203584797,0,0.057697575,0.580229549,0.24625858,0.070046135,0.090694273,0.610936438,77931,0.092206567,0.073161655,0.52907489,0.02345815,0.007048458,0.043447137,0.041079295,0.023898678,0.326734722,0.32273417,0.350531108,0,0.065306376,0.11498958,0,71,115,681,176,1019
G60203,60203,60203,B5,G6350,S,1766120,0,42.0490472,-87.7174552,7066.614499,1766119.121,60203,2014-2018,4188,0.0023713,2185,0.521728749,1140,0.272206304,863,0.206064947,0.68887297,1,0.050143266,0,0.126790831,0,0.101241643,0.771294118,0.105882353,0.016470588,0.088,0.747338538,119750,0.036532951,0.02014775,0.638148668,0.019167835,0.014960262,0.009817672,0.006077606,0.022440393,0.811720698,0.086034913,0.102244389,0,0.016475645,0.078576226,0,14,14,80,18,113
G60301,60301,60301,B5,G6350,S,405526,0,41.8885604,-87.7989374,3289.651859,405527.5516,60301,2014-2018,2536,0.006253606,1256,0.495268139,743,0.292981073,537,0.211750789,0.520899054,1,0.121845426,0,0.210962145,0,0.110804416,0.67877095,0.24650838,0.048184358,0.026536313,0.718707328,80282,0.073343849,0.030094044,0.759834369,0.01242236,0,0.002070393,0,0,0.080428954,0.066487936,0.85308311,0,0.057324841,0.231347962,0,9,11,50,15,79
G60302,60302,60302,B5,G6350,S,7798364,0,41.894611,-87.7897046,14972.23174,7798364.531,60302,2014-2018,32048,0.00410958,18166,0.566837244,8801,0.274619321,5081,0.158543435,0.629087619,1,0.080254618,0,0.194302297,0,0.049207439,0.583404724,0.278240117,0.037694285,0.091726839,0.691647322,87904,0.037319021,0.07828117,0.603662564,0.016991894,0.010207145,0.025517863,0.013809667,0.016631642,0.390554165,0.242167941,0.364909669,0.002368225,0.034142664,0.174217553,0,62,84,512,121,799
G60304,60304,60304,B5,G6350,S,3968561,0,41.8723888,-87.7894845,9149.205079,3968551.649,60304,2014-2018,17641,0.004445188,11075,0.627798878,4680,0.265291083,1886,0.106910039,0.664588175,1,0.096309733,0,0.147043818,0,0.042004422,0.613969006,0.268618166,0.038743005,0.066616444,0.70204152,106898,0.028683181,0.069727358,0.567449771,0.020729244,0.008291698,0.030828107,0.014882534,0.018922079,0.636876485,0.230700713,0.128414489,0,0.030547813,0.093857725,0,20,32,226,46,384
G60305,60305,60305,B5,G6350,S,6411801,4794,41.894875,-87.8190635,10984.7164,6416595.85,60305,2014-2018,11064,0.001725568,5891,0.532447578,3334,0.301337672,1839,0.166214751,0.819052784,1,0.058749096,0,0.057122198,0,0.044468547,0.579850746,0.203171642,0.05858209,0.137126866,0.771546804,121908,0.033712943,0.019419924,0.591769847,0.007647487,0.022578296,0.024945375,0.020029133,0.005644574,0.701701235,0.119552552,0.171987882,0.006758331,0.024222704,0.09407314,0,11,17,128,29,238
G60401,60401,60401,B5,G6350,S,147108038,12586,41.3439342,-87.6164059,69291.81756,147120611,60401,2014-2018,7779,5.28795E-05,3948,0.507520247,2346,0.30158118,1485,0.190898573,0.922612161,1,0.067875048,0,0.002185371,0,0,0.90368272,0.04674221,0,0.044192635,0.189243028,68044,0.009641342,0.057951926,0.485832187,0.009078404,0.02173315,0.027235213,0.021458047,0.05997249,0.750977444,0.043308271,0.006917293,0.198796992,0.039384455,0.175831413,0,20,22,100,30,177
G60402,60402,60402,B5,G6350,S,13646765,144650,41.8352161,-87.7913729,18959.63619,13791400.35,60402,2014-2018,63554,0.004657074,41232,0.648771124,15367,0.24179438,6955,0.109434497,0.276253265,0,0.621156812,1,0.055559052,0,0.032759543,0.830656559,0.103976616,0.037196454,0.017763073,0.213475946,60814,0.126490858,0.184213061,0.418301893,0.025910829,0.015988877,0.076910924,0.062470376,0.062628369,0.53235242,0.391685871,0.075961709,0,0.117769475,0.209786168,0,151,267,1012,563,1939
G60403,60403,60403,B5,G6350,S,16941095,21596,41.5532498,-88.1282774,38907.41994,16962692.52,60403,2014-2018,18254,0.001077498,10585,0.579872905,4333,0.237372631,3336,0.182754465,0.574613783,1,0.1826449,0,0.176290128,0,0.038402542,0.927191123,0.029796783,0.012093255,0.019199601,0.209668742,54530,0.06037033,0.155719878,0.42969697,0.050060606,0.018181818,0.065575758,0.033575758,0.064969697,0.725375965,0.099309037,0.173824685,0,0.059964093,0.187472814,0,46,61,332,76,493
G60404,60404,60404,B5,G6350,S,40425487,468053,41.5129627,-88.2238567,34333.3267,40893543.59,60404,2014-2018,18796,0.000464954,10463,0.556660992,5239,0.278729517,3094,0.164609491,0.7784103,1,0.121142796,0,0.049106193,0,0.025430943,0.901318588,0.015950659,0.009676733,0.069119524,0.390119784,101911,0.030006384,0.056752985,0.556159799,0.008052709,0.021334449,0.051453671,0.039636059,0.052604058,0.934719903,0.009260665,0.028541066,0.027478366,0.034011071,0.098619941,0,29,36,243,55,388
G60406,60406,60406,B5,G6350,S,14408332,240125,41.6549452,-87.6819519,28850.39344,14648451.65,60406,2014-2018,25256,0.001752875,16324,0.646341463,6326,0.250475135,2606,0.103183402,0.201694647,0,0.50443459,1,0.268609439,0,0.00356351,0.827279466,0.121756857,0.028169014,0.012509266,0.151114729,43504,0.114190687,0.262718646,0.353684019,0.047333515,0.036703916,0.067320796,0.03843009,0.070318888,0.466581356,0.319913377,0.112806379,0.100698888,0.134285148,0.368812164,0,61,90,328,181,704
G60408,60408,60408,B5,G6350,S,19348396,534405,41.2637395,-88.215536,27748.6383,19882801.95,60408,2014-2018,5649,0.000291962,3403,0.602407506,1686,0.298459904,560,0.09913259,0.923349265,1,0.0456718,0,0.003363427,0,0.001239157,0.983403955,0.005649718,0.006002825,0.004943503,0.10177453,65559,0,0.080502559,0.381358826,0.031751451,0.015022192,0.045749403,0.055991806,0.054967566,0.865401208,0.064279551,0.012942192,0.057377049,0.046952516,0.166123779,0,,,,9,79
G60409,60409,60409,B5,G6350,S,19273108,322264,41.6136412,-87.5521219,33890.92798,19595369.13,60409,2014-2018,36955,0.001917439,22471,0.608063861,9646,0.26102016,4838,0.130915979,0.097442836,0,0.151427412,0,0.742714112,1,0.000541199,0.798903933,0.119858156,0.028046422,0.037717602,0.175089417,42718,0.050629144,0.286355086,0.417061312,0.063585275,0.04438972,0.06888931,0.036496811,0.068447307,0.599418461,0.243937144,0.132145509,0.024498886,0.09993235,0.277022139,0,126,191,629,299,1260
G60410,60410,60410,B5,G6350,S,64204381,6187403,41.4236044,-88.202042,54568.81973,70391787.67,60410,2014-2018,12791,0.000199223,7671,0.599718552,3544,0.277069815,1576,0.123211633,0.86928309,1,0.098037683,0,0.008599797,0,0.004612618,0.952525092,0.010195953,0,0.032977537,0.283570893,89398,0.009928856,0.049278846,0.430978007,0.025892996,0.042115115,0.062548744,0.030884417,0.059429106,0.917530631,0.032987747,0.018850141,0.03063148,0.029082949,0.085336538,0,9,11,115,20,207
G60411,60411,60411,B5,G6350,S,81995595,455119,41.5087744,-87.5903141,55774.24011,82450704.58,60411,2014-2018,57800,0.000704916,36234,0.626885813,14289,0.247214533,7277,0.125899654,0.204653979,0,0.265363322,0,0.500570934,1,0.003529412,0.870580245,0.05203956,0.011715268,0.043592682,0.16625937,46771,0.053788927,0.241616244,0.370880842,0.048197803,0.026270726,0.073883807,0.042183519,0.064277659,0.728773892,0.150652278,0.05374247,0.066181251,0.100284582,0.297764332,0,186,266,983,476,2054
G60415,60415,60415,B5,G6350,S,5954577,0,41.7029673,-87.7788635,18603.27084,5954569.501,60415,2014-2018,14254,0.002393789,9097,0.638206819,3188,0.223656517,1969,0.138136663,0.746737758,1,0.093026519,0,0.118773678,0,0.031710397,0.880453452,0.067159052,0.004981106,0.033665407,0.175777063,42306,0.112670128,0.183756542,0.514295213,0.020944149,0.025764628,0.059175532,0.009973404,0.115026596,0.360115295,0.375607999,0.264276707,0,0.117081284,0.283000582,0,34,72,221,108,358
G60417,60417,60417,B5,G6350,S,100837942,106002,41.4275852,-87.5861488,58975.40736,100943946.2,60417,2014-2018,15225,0.000150985,6976,0.45819376,4737,0.311133005,3512,0.230673235,0.626338259,1,0.072315271,0,0.279146141,0,0.009392447,0.895788503,0.033507532,0.005533354,0.053796496,0.319655016,69491,0.011756979,0.097404844,0.487304242,0.024631291,0.021894481,0.037403071,0.022502661,0.046525772,0.866749883,0.038227493,0.069433609,0.025589015,0.051397536,0.203287197,0,41,65,222,90,411
G60419,60419,60419,B5,G6350,S,10889552,128522,41.6291485,-87.598797,23837.19389,11018071.16,60419,2014-2018,22644,0.002079424,13388,0.591238297,6351,0.280471648,2905,0.128290055,0.044824236,0,0.021948419,0,0.90796679,1,0.005299417,0.777609506,0.155405405,0.015493942,0.027143523,0.187848345,45463,0.011172938,0.270394134,0.451220897,0.089494605,0.038841567,0.034185122,0.038500852,0.065190233,0.824483271,0.12652735,0.04088158,0.008107799,0.102180078,0.247217494,0,100,139,426,212,902
G60422,60422,60422,B5,G6350,S,10903427,0,41.5369711,-87.6841022,28553.98081,10903421.13,60422,2014-2018,9768,0.000895865,4674,0.478501229,3032,0.31040131,2062,0.211097461,0.367731368,0,0.036343161,0,0.580773956,1,0.008292383,0.708292201,0.162142152,0.013326752,0.112290227,0.608075288,108375,0.009520885,0.061802575,0.576105137,0.055436081,0.013620072,0.039665472,0.006451613,0.030107527,0.898414405,0.047030368,0.054555227,0,0.027334152,0.08583691,0,40,47,165,56,324
G60423,60423,60423,B5,G6350,S,94442018,6765,41.4773492,-87.8324186,54607.10503,94448789.91,60423,2014-2018,30938,0.000327587,16378,0.529381343,9907,0.320221087,4653,0.150397569,0.854935678,1,0.057146551,0,0.051005236,0,0.028347017,0.881671415,0.053308009,0.004558405,0.054764166,0.458105469,108295,0.010407913,0.03368708,0.558566434,0.018543956,0.025974026,0.052572428,0.013548951,0.038274226,0.912886502,0.027957786,0.025365673,0.033790039,0.019247622,0.087041184,0,53,61,300,85,508
G60425,60425,60425,B5,G6350,S,12468727,0,41.545508,-87.6116986,20855.94239,12468729.92,60425,2014-2018,8912,0.000714748,4850,0.544210054,2607,0.29252693,1455,0.163263016,0.192100539,0,0.078657989,0,0.694793537,1,0.003815081,0.888458345,0.064489344,0.00332134,0.037365071,0.321470343,63444,0.022217235,0.137828947,0.45844504,0.049329759,0.031367292,0.053351206,0.036729223,0.074530831,0.786021197,0.097966199,0.113434546,0,0.055479452,0.165460526,0,41,47,182,75,480
G60426,60426,60426,B5,G6350,S,19955746,0,41.6103428,-87.6533948,32629.87784,19955742.41,60426,2014-2018,28924,0.001449407,18068,0.624671553,6816,0.235652054,4040,0.139676393,0.033328724,0,0.214112847,0,0.721407827,1,0.016076615,0.837456875,0.098965007,0.008082799,0.030162642,0.106551515,30015,0.074920481,0.335466977,0.342110321,0.086584663,0.020084567,0.077455314,0.06563521,0.053815107,0.735129068,0.159221848,0.081182192,0.022970445,0.144473849,0.373581612,0,86,146,473,242,1094
G60428,60428,60428,B5,G6350,S,13453818,0,41.5998,-87.6905672,21807.65345,13453821.53,60428,2014-2018,12271,0.000912083,7386,0.601906935,2971,0.242115557,1914,0.155977508,0.090457175,0,0.094694809,0,0.797815989,1,0.008067802,0.829923882,0.081351094,0.014272122,0.047335871,0.154027505,38978,0.026485209,0.323287671,0.393271462,0.076102088,0.032018561,0.038283063,0.044547564,0.103944316,0.968855789,0,0.031144211,0,0.069106022,0.231382316,0,56,82,255,129,604
G60429,60429,60429,B5,G6350,S,10127737,54790,41.5740287,-87.6837056,26899.40856,10182513.43,60429,2014-2018,15387,0.001519293,8424,0.547475141,4573,0.297198934,2390,0.155325924,0.103398973,0,0.051082082,0,0.836550335,1,0.001754728,0.850615385,0.075538462,0.008461538,0.058307692,0.270998567,51742,0.010983298,0.182255846,0.473864994,0.049432497,0.018966547,0.040023895,0.027180406,0.126792115,0.775089189,0.096634093,0.122072282,0.006204436,0.061172638,0.219222834,0,76,98,371,141,812
G60430,60430,60430,B5,G6350,S,17632744,122555,41.5588804,-87.6644415,38745.43671,17755306.61,60430,2014-2018,20227,0.001147127,10855,0.536658921,5963,0.294803975,3409,0.168537104,0.472437831,0,0.054185,0,0.426360805,0,0.020368814,0.803876615,0.121300542,0.013234681,0.04762401,0.427962489,73251,0.019330598,0.081804281,0.532850439,0.018873699,0.023974699,0.047133238,0.022852479,0.040399918,0.786964022,0.088097585,0.121118778,0.003819616,0.043925187,0.125637105,0,69,101,356,159,673
G60431,60431,60431,B5,G6350,S,35212114,168653,41.5051981,-88.1987406,58347.39115,35380776.67,60431,2014-2018,23219,0.000659404,14820,0.638270382,5735,0.246995995,2664,0.114733623,0.639950041,1,0.178388389,0,0.12403635,0,0.026874542,0.936726847,0.009277834,0.004262788,0.041290538,0.254724461,91333,0.037899996,0.098717083,0.430480201,0.028909223,0.04178476,0.063163009,0.033444004,0.053445623,0.922902494,0.031872008,0.045225498,0,0.055497745,0.071573261,0,49,73,418,100,634
G60432,60432,60432,B5,G6350,S,21702547,230941,41.5417453,-88.0347366,31325.16572,21933473.34,60432,2014-2018,20222,0.00093178,14462,0.715161705,4125,0.203985758,1635,0.080852537,0.209425378,0,0.573088715,1,0.188458115,0,0.004252794,0.92176671,0.019029719,0.025725361,0.02173147,0.101077122,43357,0.200820888,0.28961837,0.260884549,0.034692705,0.013440551,0.077541643,0.087191269,0.046180356,0.718261857,0.194689009,0.065464357,0.021584777,0.1742105,0.288486417,0,36,49,254,108,448
G60433,60433,60433,B5,G6350,S,33354508,81919,41.4995487,-88.0436582,36081.4592,33436431.5,60433,2014-2018,16629,0.000498553,10115,0.608274701,4079,0.245294365,2435,0.146430934,0.296890974,0,0.346142282,0,0.325756209,0,0.000962175,0.910841751,0.025319865,0.014006734,0.022222222,0.088711892,48039,0.092669433,0.276008102,0.295287958,0.056675393,0.02434555,0.070287958,0.045680628,0.061256545,0.815240954,0.106386527,0.077205269,0.00116725,0.142477931,0.252992082,0,50,68,250,112,399
G60435,60435,60435,B5,G6350,S,27716029,127159,41.54859,-88.1289276,46632.78364,27843172.2,60435,2014-2018,49863,0.001799067,31281,0.627338909,11866,0.237972043,6716,0.134689048,0.523494375,1,0.282393759,0,0.149008283,0,0.018891763,0.93024744,0.018003413,0.011646758,0.025383959,0.210776989,54372,0.078575296,0.194344361,0.389921865,0.050307107,0.022897255,0.056616387,0.045000627,0.054569005,0.694932213,0.167692231,0.136274951,0.000750413,0.086896524,0.21394257,0,117,214,906,348,1530
G60436,60436,60436,B5,G6350,S,39013758,2444824,41.4894882,-88.1330005,52774.48676,41458578.24,60436,2014-2018,18945,0.000485598,12634,0.666877804,4539,0.239588282,1772,0.093533914,0.351596727,0,0.375244128,0,0.227975719,0,0.021324888,0.925554507,0.031618688,0.015337423,0.020646531,0.132327191,55550,0.111163895,0.248880783,0.320977644,0.0338237,0.034982046,0.097069385,0.073439129,0.049924708,0.754380572,0.130802336,0.094528128,0.020288964,0.113021841,0.234952744,0,30,47,320,87,506
